ts,req_count,error_rate,latency_avg,latency_p95,unique_ips,error_concentration,req_count_chg,latency_avg_chg,error_rate_chg,tod_sin,tod_cos,anomaly_score,is_anomaly
2026-07-02 14:58:00,86,0.2558139534883721,120.19767441860465,180.75,86,1.0,1.036144578313253,1.0070656134391551,25.62105642689743,-0.7009092642998509,-0.7132504491541816,0.5514553491482458,True
2026-07-02 14:59:00,90,0.2222222222222222,124.12222222222222,188.29999999999998,89,0.9049999999999999,1.0817307692307692,1.0371296012826825,3.7796514115864586,-0.7040147244559685,-0.7101853756232853,0.5007818782366775,False
2026-07-02 15:00:00,74,0.4189189189189189,111.55405405405405,171.5999999999999,74,1.0,0.891566265060241,0.9206319053944536,4.057765701917115,-0.7071067811865475,-0.7071067811865477,0.5389255638325625,True
2026-07-02 15:01:00,78,0.32051282051282054,118.8974358974359,160.14999999999998,78,0.9232,0.9535452322738387,0.9845193242460695,1.7608408200830648,-0.7101853756232851,-0.7040147244559687,0.5122294841213558,False
2026-07-02 15:02:00,77,0.4675324675324675,127.20779220779221,190.4,76,1.0,0.952970297029703,1.0759056309651964,1.899572005475695,-0.7132504491541817,-0.7009092642998508,0.5263296300375153,False
2026-07-02 15:03:00,77,0.35064935064935066,128.1038961038961,183.60000000000002,77,1.0,0.9506172839506173,1.0640226490826337,1.0405022878770014,-0.7163019434246541,-0.6977904598416802,0.4963030657237307,False
2026-07-02 15:04:00,80,0.3,110.8375,175.39999999999998,80,1.0,1.0101010101010102,0.9086748093312759,0.8427743823300375,-0.7193398003386509,-0.6946583704589976,0.5002126121317719,False
2026-07-02 15:05:00,77,0.2857142857142857,117.16883116883118,181.2,77,1.0,0.9974093264248705,0.9819703148002837,0.7690358539408424,-0.7223639620597552,-0.6915130557822698,0.4730661486794752,False
2026-07-02 15:06:00,67,0.29850746268656714,135.38805970149255,196.99999999999994,66,1.0,0.8611825192802057,1.1240832370909668,0.8655356002315011,-0.7253743710122876,-0.688354575693754,0.5165454719451154,False
2026-07-02 15:07:00,70,0.4142857142857143,110.64285714285714,160.64999999999998,70,1.0,0.925925925925926,0.8941471634571416,1.216767053411821,-0.7283709698824,-0.6851829903263593,0.5433820037859731,True
2026-07-02 15:08:00,79,0.0,131.08860759493672,202.2,79,0.0,1.064690026954178,1.0885205975017096,0.0,-0.7313537016191701,-0.6819983600624989,0.42855763078409914,False
2026-07-02 15:09:00,65,0.0,123.78461538461538,186.6,65,0.0,0.871313672922252,1.0228005813783876,0.0,-0.7343225094356856,-0.6788007455329417,0.37642029226996643,False
2026-07-02 15:10:00,72,0.027777777777777776,116.79166666666667,202.9,72,0.5,1.005586592178771,0.9448048381656206,0.13909649559873774,-0.7372773368101239,-0.6755902076156604,0.408984449376204,False
2026-07-02 15:11:00,73,0.0136986301369863,111.0,172.59999999999997,73,1.0,1.0339943342776206,0.8985005146031767,0.09248695245960295,-0.740218127486832,-0.672366807434668,0.4159214274160568,False
2026-07-02 15:12:00,83,0.024096385542168676,125.62650602409639,187.7,82,0.5,1.1559888579387188,1.0586959862227896,0.2643526564452989,-0.743144825477394,-0.6691306063588585,0.4208574051699577,False
2026-07-02 15:13:00,80,0.0125,125.45,188.99999999999994,80,1.0,1.075268817204301,1.0311669776436556,0.953139201566105,-0.7460573750616994,-0.6658816660008344,0.3930883485365346,False
2026-07-02 15:14:00,75,0.0,121.12,178.3,74,0.0,1.0053619302949062,1.0048903978923482,0.0,-0.7489557207890022,-0.6626200482157375,0.3869690920836048,False
2026-07-02 15:15:00,81,0.04938271604938271,119.70370370370371,192.0,80,0.625,1.0574412532637076,0.9975505280951562,3.162607219672732,-0.7518398074789773,-0.6593458151000691,0.4206346285467687,False
2026-07-02 15:16:00,75,0.013333333333333334,125.62666666666667,194.6,74,1.0,0.9566326530612245,1.0418529023516605,0.6688220679843183,-0.7547095802227717,-0.6560590289905076,0.39066268291058037,False
2026-07-02 15:17:00,77,0.05194805194805195,117.77922077922078,177.40000000000003,76,0.5,0.9771573604060914,0.9536363944747985,2.61538507173563,-0.7575649843840494,-0.6527597524627227,0.41390539180915187,False
2026-07-02 15:18:00,83,0.0,120.66265060240964,189.79999999999998,83,0.0,1.0695876288659794,0.9895578952781758,0.0,-0.7604059656000306,-0.6494480483301841,0.4029511840538542,False
2026-07-02 15:19:00,75,0.013333333333333334,131.76,197.59999999999997,75,1.0,0.959079283887468,1.0891196059844668,0.5814083561720454,-0.7632324697825289,-0.6461239796429639,0.41991635272722366,False
2026-07-02 15:20:00,76,0.06578947368421052,122.75,181.5,75,0.44000000000000006,0.9718670076726342,0.9971045517503226,2.569952821978787,-0.7660444431189779,-0.6427876096865395,0.42132674350504845,False
2026-07-02 15:21:00,82,0.012195121951219513,114.52439024390245,194.9,82,1.0,1.0621761658031088,0.9257061407694738,0.4222565064445829,-0.7688418320734598,-0.6394390019805845,0.4190303213801288,False
2026-07-02 15:22:00,65,0.0,120.47692307692307,189.6,63,0.0,0.8269720101781171,0.9916183617985452,0.0,-0.77162458338772,-0.6360782202777638,0.3798516748775256,False
2026-07-02 15:23:00,78,0.0,130.16666666666666,197.14999999999998,78,0.0,1.0236220472440944,1.0666357003315425,0.0,-0.7743926440821854,-0.6327053285625162,0.41376062507549033,False
2026-07-02 15:24:00,81,0.0,118.41975308641975,185.0,80,0.0,1.077127659574468,0.9554942801808932,0.0,-0.7771459614569711,-0.6293203910498372,0.3996941398675814,False
2026-07-02 15:25:00,74,0.013513513513513514,127.77027027027027,207.19999999999993,74,1.0,0.9685863874345549,1.0536229505503594,0.8664219775330888,-0.7798844830928819,-0.625923472184059,0.4092474108128961,False
2026-07-02 15:26:00,69,0.028985507246376812,113.94202898550725,188.39999999999998,68,0.5,0.9078947368421053,0.9318764812289551,5.637309550353028,-0.7826081568524138,-0.6225146366376196,0.42523663075281626,False
2026-07-02 15:27:00,83,0.0,120.73493975903614,183.0,83,0.0,1.1307901907356948,0.9883738924716173,0.0,-0.7853169308807447,-0.6190939493098343,0.4065403177196865,False
2026-07-02 15:28:00,89,0.0,120.73033707865169,190.6,88,0.0,1.155844155844156,0.9879188760410894,0.0,-0.7880107536067221,-0.6156614753256581,0.4300966910311304,False
2026-07-02 15:29:00,81,0.012345679012345678,118.04938271604938,183.0,80,1.0,1.0227272727272727,0.9811328690319963,1.4524662911759685,-0.7906895737438433,-0.6122172800344493,0.38918222361934524,False
2026-07-02 15:30:00,71,0.0,115.30985915492958,196.0,68,0.0,0.8964646464646464,0.958954496844701,0.0,-0.7933533402912349,-0.6087614290087209,0.3906069293681824,False
2026-07-02 15:31:00,66,0.0,119.3030303030303,184.75,66,0.0,0.8396946564885497,1.013160740621769,0.0,-0.7960020025346223,-0.6052939880428941,0.3805625695878736,False
2026-07-02 15:32:00,69,0.0,113.18840579710145,174.99999999999997,67,0.0,0.8846153846153846,0.9525598163675879,0.0,-0.7986355100472928,-0.6018150231520483,0.39406539356831466,False
2026-07-02 15:33:00,75,0.04,116.92,175.3,74,0.5555555555555556,0.9973404255319148,0.9966227767368258,16.2,-0.8012538126910606,-0.5983246005706593,0.4698110035427155,False
2026-07-02 15:34:00,69,0.057971014492753624,120.1159420289855,189.7999999999999,69,0.25,0.9530386740331491,1.030559245423634,5.53732567678425,-0.8038568606172171,-0.5948227867513417,0.43403058129912636,False
2026-07-02 15:35:00,73,0.0,119.17808219178082,183.19999999999993,73,0.0,1.042857142857143,1.0188995723428755,0.0,-0.8064446042674827,-0.5913096483635822,0.3827661215546791,False
2026-07-02 15:36:00,77,0.03896103896103896,119.94805194805195,178.4,77,0.5555555555555556,1.09375,1.018744177119313,1.9883962191654498,-0.8090169943749473,-0.5877852522924732,0.41077734652311565,False
2026-07-02 15:37:00,85,0.011764705882352941,116.63529411764706,180.59999999999997,85,1.0,1.1707988980716255,0.989524041183288,0.4295818833361363,-0.8115739819650121,-0.5842496656374347,0.4140651964297185,False
2026-07-02 15:38:00,71,0.0,110.12676056338029,194.0,70,0.0,0.9366754617414248,0.9288735585159754,0.0,-0.8141155183563188,-0.5807029557109403,0.401919051572929,False
2026-07-02 15:39:00,78,0.038461538461538464,118.17948717948718,170.14999999999998,78,0.5555555555555556,1.04,1.0083502910474262,1.7692127482198376,-0.8166415551616789,-0.5771451900372337,0.41685032747499345,False
2026-07-02 15:40:00,67,0.0,122.70149253731343,199.39999999999995,67,0.0,0.8723958333333334,1.0504047525585072,0.0,-0.8191520442889916,-0.5735764363510464,0.38696905528253633,False
2026-07-02 15:41:00,69,0.0,119.3913043478261,179.6,68,0.0,0.9126984126984128,1.0159386954820782,0.0,-0.8216469379421633,-0.5699967625963036,0.3799338936819587,False
2026-07-02 15:42:00,77,0.0,119.41558441558442,183.0,76,0.0,1.0405405405405406,1.01710902185676,0.0,-0.8241261886220157,-0.5664062369248328,0.38638077952166794,False
2026-07-02 15:43:00,82,0.012195121951219513,121.36585365853658,197.55,82,1.0,1.1325966850828728,1.0288474351283579,1.5853658536585367,-0.8265897491271885,-0.5628049276950688,0.40576455368571634,False
2026-07-02 15:44:00,69,0.014492753623188406,117.8840579710145,179.59999999999994,68,1.0,0.9249329758713137,0.9806449376234133,1.4304884594739669,-0.8290375725550414,-0.5591929034707472,0.38403695491824025,False
2026-07-02 15:45:00,66,0.0,113.43939393939394,164.25,66,0.0,0.9065934065934066,0.9441350645871142,0.0,-0.8314696123025448,-0.555570233019603,0.39965314579564115,False
2026-07-02 15:46:00,74,0.013513513513513514,117.0945945945946,173.04999999999998,74,1.0,1.019283746556474,0.9898169736050775,2.5317701807768036,-0.8338858220671681,-0.5519369853120584,0.39298608864134693,False
2026-07-02 15:47:00,73,0.0,118.5068493150685,193.0,73,0.0,0.9918478260869567,1.0056598182508603,0.0,-0.8362861558477592,-0.5482932295199142,0.38595032466480245,False
2026-07-02 15:48:00,75,0.0,121.12,187.79999999999998,74,0.0,1.0302197802197803,1.0294229520636398,0.0,-0.838670567945424,-0.544639035015027,0.3859422936820422,False
2026-07-02 15:49:00,66,0.045454545454545456,117.3030303030303,184.25,66,0.5555555555555556,0.9243697478991596,0.9973985926656387,8.115066751430387,-0.8410390129643924,-0.540974471367994,0.4292153398834769,False
2026-07-02 15:50:00,83,0.03614457831325301,108.5421686746988,165.39999999999995,82,0.5555555555555556,1.172316384180791,0.9238199535243462,3.0647590361445785,-0.8433914458128855,-0.5372996083468242,0.46085019025940727,False
2026-07-02 15:51:00,77,0.025974025974025976,124.32467532467533,194.2,77,1.0,1.0377358490566038,1.067042516444825,1.3654350629140548,-0.8457278217039733,-0.5336145159156114,0.3980488223015763,False
2026-07-02 15:52:00,69,0.014492753623188406,127.97101449275362,191.59999999999997,69,1.0,0.9224598930481284,1.084873901196443,0.6736231884057972,-0.848048096156426,-0.529919264233205,0.40935946602959633,False
2026-07-02 15:53:00,71,0.0,119.64788732394366,185.5,71,0.0,0.9594594594594594,0.9982954799912048,0.0,-0.8503522249955627,-0.5262139236518698,0.3794014265616945,False
2026-07-02 15:54:00,74,0.02702702702702703,116.71621621621621,187.39999999999998,74,0.5,1.010928961748634,0.9762329177033762,1.107067013882177,-0.8526401643540924,-0.5224985647159486,0.39824869636281146,False
2026-07-02 15:55:00,63,0.015873015873015872,128.55555555555554,182.9,63,1.0,0.8422459893048129,1.0763155827392041,0.7657884616104875,-0.8549118706729466,-0.5187732581605214,0.4023292585770101,False
2026-07-02 15:56:00,69,0.057971014492753624,110.65217391304348,171.19999999999993,69,0.25,0.9745762711864407,0.8963822279200534,3.476863622495678,-0.8571673007021121,-0.5150380749100545,0.4540756792121932,False
2026-07-02 15:57:00,65,0.046153846153846156,116.95384615384616,186.79999999999995,65,0.5555555555555556,0.9393063583815029,0.9688943099731877,2.0003606740874322,-0.8594064115014528,-0.5112930860770518,0.40283327376568134,False
2026-07-02 15:58:00,70,0.014285714285714285,110.48571428571428,174.0,69,1.0,1.023391812865497,0.9323284894745804,0.4858263444186595,-0.8616291604415258,-0.5075383629607041,0.40712624840557615,False
2026-07-02 15:59:00,69,0.014492753623188406,118.55072463768116,183.2,69,1.0,1.0117302052785924,1.0160965109497748,0.44921883686076036,-0.8638355052043956,-0.5037739770455264,0.38082800042488,False
2026-07-02 16:00:00,71,0.014084507042253521,118.97183098591549,185.5,70,1.0,1.056547619047619,1.0165091817531793,0.47334497619077537,-0.8660254037844384,-0.5000000000000004,0.3831810008448365,False
2026-07-02 16:01:00,67,0.04477611940298507,117.56716417910448,176.1,66,0.3333333333333333,0.9738372093023256,1.0212321534266064,1.523123298635355,-0.8681988144891424,-0.4962165036752081,0.41727549784540485,False
2026-07-02 16:02:00,73,0.0136986301369863,114.71232876712328,177.2,72,1.0,1.067251461988304,0.9846056898583438,0.5119339662083475,-0.8703556959398996,-0.4924235601034672,0.3921275260011458,False
2026-07-02 16:03:00,63,0.0,111.22222222222223,167.8,63,0.0,0.9,0.9583367885866547,0.0,-0.872496007072797,-0.4886212414969553,0.3928923798394615,False
2026-07-02 16:04:00,71,0.028169014084507043,122.16901408450704,189.0,69,0.5,1.0349854227405249,1.0513245334654215,1.617941620075039,-0.874619707139396,-0.48480962024633684,0.3957397632469591,False
2026-07-02 16:05:00,72,0.0,118.26388888888889,180.60000000000002,72,0.0,1.0434782608695652,1.0114204552655965,0.0,-0.8767267557075077,-0.4809887689193877,0.38211395593940556,False
2026-07-02 16:06:00,63,0.031746031746031744,103.80952380952381,159.0,63,0.5,0.9104046242774566,0.8888796843374255,1.8319859628687065,-0.8788171126619653,-0.4771587602596087,0.4525189065770088,False
2026-07-02 16:07:00,66,0.030303030303030304,120.45454545454545,183.25,66,1.0,0.9649122807017543,1.056290854860298,2.058247323255436,-0.8808907382053852,-0.4733196671848439,0.38692298080549015,False
2026-07-02 16:08:00,69,0.014492753623188406,116.3623188405797,186.0,67,1.0,1.0298507462686568,1.0102312959871727,0.8032067543610487,-0.882947592858927,-0.46947156278589075,0.3834808511608732,False
2026-07-02 16:09:00,66,0.015151515151515152,117.71212121212122,197.5,66,1.0,0.9677419354838709,1.0129097238401332,0.7234932235143209,-0.8849876374630418,-0.46561452032511164,0.3837901750501484,False
2026-07-02 16:10:00,65,0.015384615384615385,119.95384615384616,181.39999999999998,64,1.0,0.9672619047619048,1.0401781758724296,0.838916813600358,-0.8870108331782215,-0.46174861323503436,0.37970383575638766,False
2026-07-02 16:11:00,68,0.0,120.80882352941177,190.2,68,0.0,1.033434650455927,1.044530697894987,0.0,-0.8890171414857365,-0.4578739151169567,0.3807326124364212,False
2026-07-02 16:12:00,69,0.014492753623188406,127.34782608695652,181.39999999999998,67,1.0,1.032934131736527,1.0696254934583524,0.9619265437912015,-0.8910065241883678,-0.4539904997395469,0.39656420634915673,False
2026-07-02 16:13:00,61,0.01639344262295082,117.50819672131148,185.0,61,1.0,0.9050445103857566,0.9756819685362167,1.377099424149972,-0.8929789434111368,-0.4500984410374354,0.38056911356913137,False
2026-07-02 16:14:00,77,0.0,120.2987012987013,174.60000000000002,76,0.0,1.1702127659574468,0.9969547267130914,0.0,-0.8949343616020248,-0.44619781310980944,0.40222341243073045,False
2026-07-02 16:15:00,69,0.014492753623188406,119.3768115942029,177.79999999999998,69,1.0,1.0147058823529411,0.9850914730097018,1.5660794691523816,-0.8968727415326883,-0.44228869021900136,0.38150355974925504,False
2026-07-02 16:16:00,59,0.03389830508474576,121.1864406779661,185.0,58,0.5,0.8575581395348838,1.0009777047742179,3.7350252906202854,-0.8987940462991668,-0.43837114678907774,0.4012404735107745,False
2026-07-02 16:17:00,73,0.0,116.35616438356165,185.2,73,0.0,1.0895522388059702,0.9604813537078402,0.0,-0.9006982393225876,-0.43444525740441764,0.389945361223948,False
2026-07-02 16:18:00,78,0.0,116.35897435897436,174.29999999999998,78,0.0,1.1504424778761062,0.9782564810707559,0.0,-0.9025852843498606,-0.43051109680829514,0.40677785581903225,False
2026-07-02 16:19:00,65,0.0,128.0,179.2,65,0.0,0.9129213483146067,1.0782087251811978,0.0,-0.9044551454543679,-0.4265687399014586,0.3960312680875116,False
2026-07-02 16:20:00,53,0.0,115.69811320754717,185.39999999999998,50,0.0,0.7703488372093024,0.9621010411857428,0.0,-0.9063077870366497,-0.42261826174069994,0.3721239356425249,False
2026-07-02 16:21:00,69,0.028985507246376812,113.66666666666667,175.0,69,0.5,1.051829268292683,0.951026816687251,4.27536231884058,-0.9081431738250814,-0.418659737537428,0.42125661452475927,False
2026-07-02 16:22:00,70,0.014285714285714285,112.22857142857143,178.64999999999998,69,1.0,1.0355029585798818,0.9509607757170822,2.464285714285714,-0.9099612708765431,-0.41469324265623925,0.39734895674292303,False
2026-07-02 16:23:00,59,0.01694915254237288,117.11864406779661,168.39999999999992,59,1.0,0.8805970149253731,0.9993871424226006,1.958478631092369,-0.9117620435770887,-0.4107188526134769,0.3924648624879138,False
2026-07-02 16:24:00,74,0.02702702702702703,116.32432432432432,173.04999999999998,73,0.5,1.1708860759493671,0.9913238969219555,2.2440102243144024,-0.913545457642601,-0.4067366430758001,0.4119993139364981,False
2026-07-02 16:25:00,65,0.03076923076923077,120.63076923076923,176.79999999999998,65,1.0,1.0,1.048896957454545,1.7633322242709726,-0.9153114791194471,-0.40274668985873735,0.3881970289087738,False
2026-07-02 16:26:00,50,0.02,117.72,178.0,49,1.0,0.7418397626112759,1.0148818723815092,0.8473381964462634,-0.9170600743851243,-0.39874906892524575,0.38939081462913994,False
2026-07-02 16:27:00,66,0.0,120.6969696969697,197.5,66,0.0,1.0377358490566038,1.033324993123973,0.0,-0.9187912101488984,-0.39474385638426707,0.3803900217138545,False
2026-07-02 16:28:00,62,0.016129032258064516,125.61290322580645,182.74999999999997,62,1.0,0.9872611464968153,1.0600411253200763,0.8511774976971208,-0.9205048534524403,-0.3907311284892738,0.3837508295030517,False
2026-07-02 16:29:00,63,0.015873015873015872,115.22222222222223,188.1,62,1.0,0.9936908517350158,0.9586115181673608,0.844980934519106,-0.9222009716704517,-0.38671096163682095,0.38471831019328895,False
2026-07-02 16:30:00,69,0.0,117.46376811594203,205.0,68,0.0,1.1274509803921569,0.9790558715006278,0.0,-0.9238795325112868,-0.3826834323650895,0.39207663591246955,False
2026-07-02 16:31:00,61,0.03278688524590164,118.42622950819673,192.0,60,0.5,0.9838709677419355,0.9923167524072476,3.1524609533894203,-0.9255405040175664,-0.378648617352433,0.3950695649634769,False
2026-07-02 16:32:00,58,0.0,125.3103448275862,190.35,58,0.0,0.9034267912772586,1.0487588787247117,0.0,-0.9271838545667873,-0.3746065934159123,0.37587458270395413,False
2026-07-02 16:33:00,61,0.0,122.77049180327869,182.0,60,0.0,0.9744408945686901,1.0196283969080164,0.0,-0.9288095528719243,-0.3705574375098359,0.37070547175199403,False
2026-07-02 16:34:00,50,0.04,127.42,204.55,50,1.0,0.8012820512820513,1.0632633224183812,4.110160427807487,-0.9304175679820246,-0.3665012267242972,0.4181223579213937,False
2026-07-02 16:35:00,56,0.03571428571428571,127.94642857142857,196.25,56,1.0,0.9364548494983278,1.0463554685713825,2.4533462033462037,-0.9320078692827984,-0.3624380382837018,0.39366258964398054,False
2026-07-02 16:36:00,62,0.0,115.64516129032258,179.0999999999999,62,0.0,1.083916083916084,0.9298125927055353,0.0,-0.9335804264972016,-0.3583679495453007,0.3805487477879738,False
2026-07-02 16:37:00,54,0.0,123.61111111111111,188.84999999999994,54,0.0,0.9407665505226481,0.9983251758660098,0.0,-0.9351352096860117,-0.3542910379977157,0.36287387016552847,False
2026-07-02 16:38:00,73,0.0410958904109589,129.87671232876713,203.59999999999997,72,0.5555555555555556,1.2897526501766785,1.0518152277057806,2.7138795554406823,-0.9366721892483976,-0.3502073812594676,0.450048184151811,False
2026-07-02 16:39:00,63,0.047619047619047616,121.93650793650794,186.9,62,0.3333333333333333,1.0677966101694916,0.9762739991367563,2.0383090411570897,-0.938191335922484,-0.34611705707749335,0.4138191626817097,False
2026-07-02 16:40:00,52,0.038461538461538464,122.25,187.35,52,0.5,0.8441558441558441,0.9874544079211982,1.5455187014820044,-0.9396926207859082,-0.3420201433256694,0.39580457641332456,False
2026-07-02 16:41:00,62,0.016129032258064516,122.12903225806451,178.0,61,1.0,1.0197368421052633,0.9956395787051243,0.6341201102208872,-0.9411760152563706,-0.337916718003327,0.380050959635691,False
2026-07-02 16:42:00,62,0.016129032258064516,118.7258064516129,179.89999999999998,62,1.0,1.0197368421052633,0.9577699429978839,0.5627499039916867,-0.9426414910921783,-0.33380685923377124,0.3809287289480661,False
2026-07-02 16:43:00,56,0.03571428571428571,125.41071428571429,189.75,56,0.5,0.8974358974358975,1.0197351700385064,1.120029746645888,-0.9440890203927841,-0.32969064526278785,0.3917415346988514,False
2026-07-02 16:44:00,59,0.0,106.27118644067797,166.39999999999998,59,0.0,1.0,0.870430237211807,0.0,-0.9455185755993168,-0.32556815445715664,0.4137275654325206,False
2026-07-02 16:45:00,67,0.014925373134328358,116.29850746268657,200.7,67,1.0,1.1512027491408934,0.9776487920103241,0.7011569960356419,-0.9469301294951056,-0.3214394653031618,0.40106070969004054,False
2026-07-02 16:46:00,69,0.043478260869565216,111.68115942028986,168.79999999999998,69,0.5555555555555556,1.1274509803921569,0.9483226421013842,2.6224037949911163,-0.9483236552061992,-0.31730465640509264,0.4297579966934834,False
2026-07-02 16:47:00,54,0.0,121.98148148148148,180.54999999999993,54,0.0,0.8626198083067093,1.0544964063186875,0.0,-0.9496991262018767,-0.3131638064837503,0.36950952659952047,False
2026-07-02 16:48:00,58,0.0,114.53448275862068,183.0,58,0.0,0.9508196721311475,0.9845770781379259,0.0,-0.9510565162951535,-0.30901699437494756,0.37415701272400764,False
2026-07-02 16:49:00,62,0.0,118.7258064516129,172.79999999999998,62,0.0,1.009771986970684,1.0400552624833594,0.0,-0.9523957996432783,-0.3048642990280112,0.3813451489278322,False
2026-07-02 16:50:00,64,0.015625,117.140625,206.85,64,1.0,1.032258064516129,1.004255137526543,1.3376736111111112,-0.9537169507482267,-0.3007057995042738,0.3961475114738649,False
2026-07-02 16:51:00,61,0.04918032786885246,115.8360655737705,186.0,61,0.3333333333333333,0.993485342019544,0.9916392193958824,4.160542679479932,-0.9550199444571866,-0.29654157497557104,0.4161582742177455,False
2026-07-02 16:52:00,60,0.016666666666666666,126.81666666666666,192.0,60,1.0,1.0033444816053512,1.077972513764996,1.2859025032938076,-0.9563047559630353,-0.2923717047227371,0.3941553729984217,False
2026-07-02 16:53:00,53,0.0,112.33962264150944,169.2,53,0.0,0.8688524590163934,0.9471286730453792,0.0,-0.9575713608048145,-0.2881962681340891,0.37971666599268944,False
2026-07-02 16:54:00,57,0.017543859649122806,125.15789473684211,204.39999999999998,57,1.0,0.95,1.0591185037078072,1.0766803825745457,-0.958819734868193,-0.28401534470392265,0.393082037118493,False
2026-07-02 16:55:00,53,0.0,112.18867924528301,171.8,53,0.0,0.8983050847457628,0.9391461012767491,0.0,-0.9600498543859286,-0.27982901403099236,0.3758030358831016,False
2026-07-02 16:56:00,51,0.0,130.7450980392157,190.5,51,0.0,0.897887323943662,1.1036341836416657,0.0,-0.961261695938319,-0.2756373558169989,0.3838488966412784,False
2026-07-02 16:57:00,63,0.0,122.26984126984127,178.2,62,0.0,1.1496350364963503,1.0067538226241388,0.0,-0.9624552364536473,-0.2714404498650742,0.380421459360173,False
2026-07-02 16:58:00,65,0.0,129.4923076923077,181.2,65,0.0,1.1732851985559567,1.0742663317857852,0.0,-0.963630453208623,-0.26723837607825707,0.4028908673179257,False
2026-07-02 16:59:00,58,0.05172413793103448,116.10344827586206,167.45,58,0.3333333333333333,1.0034602076124568,0.9365389414850002,14.74137931034483,-0.964787323828813,-0.2630312144579744,0.47230915366682746,False
2026-07-02 17:00:00,60,0.06666666666666667,119.73333333333333,186.69999999999996,60,0.25,1.0344827586206897,0.9801363453174331,6.444444444444445,-0.9659258262890683,-0.25881904510252063,0.4341566330490067,False
2026-07-02 17:01:00,189,0.026455026455026454,121.5079365079365,181.6,184,0.44000000000000006,3.181818181818182,0.9825269662664079,1.117275389120049,-0.9670459389139431,-0.25460194820552773,0.6084330343661464,True
2026-07-02 17:02:00,320,0.021875,117.0375,182.05,309,0.42857142857142855,3.67816091954023,0.960730426182886,0.7551132069530169,-0.9681476403781076,-0.25038000405444183,0.6790517481163405,True
2026-07-02 17:03:00,276,0.010869565217391304,121.92391304347827,186.5,269,1.0,1.9942196531791907,1.0095136309985109,0.32598101715176986,-0.9692309097067544,-0.24615329302899286,0.639020013152226,True
2026-07-02 17:04:00,250,0.012,118.256,187.0,241,0.5555555555555556,1.3842746400885937,0.9915712234069645,0.3378561074256441,-0.9702957262759965,-0.24192189559966779,0.5967495638476886,True
2026-07-02 17:05:00,304,0.006578947368421052,120.71052631578948,188.69999999999993,293,0.5,1.3881278538812785,1.0085117800775234,0.2385988945982714,-0.9713420698132613,-0.23768589232617343,0.6293444284441319,True
2026-07-02 17:06:00,327,0.0030581039755351682,122.92660550458716,187.79999999999995,314,1.0,1.221060492905153,1.0253524226152562,0.196590474264981,-0.9723699203976767,-0.23344536385590514,0.6176065611467131,True
2026-07-02 17:07:00,328,0.021341463414634148,122.15853658536585,187.64999999999998,315,1.0,1.110358835477319,1.016540006475654,1.9621946499658571,-0.9733792584604485,-0.22920039092241418,0.6119181412919076,True
2026-07-02 17:08:00,308,0.00974025974025974,119.49025974025975,180.29999999999995,301,0.5555555555555556,1.037037037037037,0.9859329599923221,0.9044203381628717,-0.9743700647852351,-0.22495105434386525,0.6157466500579357,True
2026-07-02 17:09:00,260,0.015384615384615385,117.77692307692308,180.04999999999998,255,1.0,0.8569545154911009,0.9757145078446958,1.4591211130060464,-0.9753423205085126,-0.22069743502150163,0.5859654714003342,True
2026-07-02 17:10:00,184,0.02717391304347826,127.69021739130434,199.7,182,0.6800000000000002,0.6024885396201703,1.0586808417428366,2.4217710462703095,-0.9762960071199334,-0.21643961393810282,0.5713002030554917,True
2026-07-02 17:11:00,295,0.003389830508474576,120.88813559322034,191.0,286,1.0,1.0483297796730633,0.9908172562666983,0.22098456243224499,-0.9772311064626789,-0.21217767215644648,0.6039799587466215,True
2026-07-02 17:12:00,238,0.012605042016806723,120.72268907563026,183.44999999999993,236,1.0,0.8654545454545455,0.9927786223673073,0.818189574421072,-0.9781476007338056,-0.2079116908177598,0.5647444340227921,True
2026-07-02 17:13:00,257,0.01556420233463035,119.39299610894942,184.2,250,1.0,1.0,0.984167907353649,1.1395056419988492,-0.9790454724845837,-0.2036417511401782,0.5764679478667978,True
2026-07-02 17:14:00,312,0.022435897435897436,122.86538461538461,187.89999999999998,304,1.0,1.2641815235008103,1.012953566341833,1.5135336573631706,-0.9799247046208296,-0.1993679344171973,0.6163901020922946,True
2026-07-02 17:15:00,348,0.008620689655172414,125.29310344827586,191.64999999999998,339,1.0,1.3530326594090203,1.0243739102065035,0.5310341283570534,-0.9807852804032303,-0.19509032201612866,0.6339428946772694,True
2026-07-02 17:16:00,335,0.01791044776119403,121.84776119402986,192.3,328,0.7222222222222223,1.1551724137931034,1.0001255775801925,1.4301891254631451,-0.9816271834476639,-0.19080899537654547,0.6354273646660387,True
2026-07-02 17:17:00,294,0.003401360544217687,118.00340136054422,180.34999999999997,291,1.0,0.9865771812080537,0.9670476891509769,0.22047735380361022,-0.9824503977255097,-0.18652403600873468,0.6018942058465045,True
2026-07-02 17:18:00,393,0.010178117048346057,119.55979643765903,184.0,374,0.375,1.2710219922380337,0.9841889649466702,0.7491335079391983,-0.9832549075639545,-0.18223552549214778,0.6410824984238535,True
2026-07-02 17:19:00,285,0.021052631578947368,122.08421052631579,187.40000000000003,282,1.0,0.8472057074910821,1.0046934644088892,1.682958070405439,-0.9840406976462908,-0.17794354547384236,0.6118631489930109,True
